EmployeeID,First_Name,Surname,StreetAddress,Age,Office,Office_Type,Notes,Start_Date,Termination_Date,Active_Status_corrige
101198,Hildegard,Johnson,2794 Hood Avenue,54,Boulder,Technology,Changes for 2021.06:  ,2014-03-10,2100-12-12,1
101199,Rebecca,Noble,23 Berkeley Rd,31,London,Corporate,Changes for 2021.06:  ,2014-03-10,2014-11-19,0
101200,David,Hill,2562 Jefferson Street,61,SanJose,Corporate,Changes for 2021.06:  ,2014-03-10,2016-02-03,0
101201,Arturo,Obrien,45 Trainer Avenue,28,SanJose,Corporate,Changes for 2021.06:  ,2014-03-10,2100-12-12,1
101202,Hiram,Bayliss,403 Ash Avenue,33,SanJose,Corporate,Changes for 2021.06:  ,2014-03-10,2018-08-13,0
101203,Tommy,Causey,1962 Pick Street,51,SanJose,Corporate,Changes for 2021.06:  ,2014-03-10,2015-10-05,0
101204,Bobby,Hoffman,2249 Berkshire Circle,27,SanJose,Corporate,Changes for 2021.06:  ,2014-03-10,2017-01-30,0
101205,Clinton,Woods,3729 Coventry Court,45,NYC,Corporate,Changes for 2021.06:  ,2014-03-17,2019-01-27,0
101206,Johnny,Howell,4054 Smithfield Avenue,60,NYC,Corporate,Changes for 2021.06:  ,2014-03-17,2018-12-14,0
101207,Betty,Sowell,81 Birch Street,64,NYC,Corporate,Changes for 2021.06:  ,2014-03-17,2100-12-12,1
101208,Julio,Kiser,1399 Lady Bug Drive,63,NYC,Corporate,Changes for 2021.06:  ,2014-03-17,2100-12-12,1
101209,Owen,Crume,2364 Radford Street,28,NYC,Corporate,Changes for 2021.06:  ,2014-03-17,2015-09-14,0
101210,Nicolas,Lawson,1171 Camden Street,57,NYC,Corporate,Changes for 2021.06:  ,2014-03-17,2100-12-12,1
101211,William,Mullins,4522 Harron Drive,47,Boulder,Technology,Changes for 2021.06:  ,2014-03-17,2100-12-12,1
101212,Michelle,Watkins,3699 Hardesty Street,28,Boulder,Technology,Changes for 2021.06:  ,2014-03-17,2100-12-12,1
101213,Mary,Hayes,471 Oakwood Circle,50,Boulder,Technology,Changes for 2021.06:  ,2014-03-17,2018-08-16,0
101214,James,Larson,4713 Parkway Drive,26,SanJose,Corporate,Changes for 2021.06:  ,2014-03-17,2019-08-09,0
101215,Douglas,Hong,3211 Francis Mine,56,SanJose,Corporate,Changes for 2021.06:  ,2014-03-17,2100-12-12,1
101216,Barry,Topping,1773 Hewes Avenue,48,SanJose,Corporate,Changes for 2021.06:  ,2014-03-17,2100-12-12,1
101217,Margurite,Jaeger,4499 Oakmound Drive,46,SanJose,Corporate,Changes for 2021.06:  Termed,2014-03-17,2023-07-12,0
101218,Juanita,Phillips,165 West Fork Street,45,SanJose,Corporate,Changes for 2021.06:  ,2014-03-17,2100-12-12,1
101219,August,Harrigan,1503 Shady Pines Drive,26,SanJose,Corporate,Changes for 2021.06:  Termed,2014-03-17,2022-07-28,0
101220,James,Potts,4461 Granville Lane,39,SanJose,Corporate,Changes for 2021.06:  ,2014-03-17,2018-10-10,0
101221,Albert,Pierce,1578 Harrison Street,31,SanJose,Corporate,Changes for 2021.06:  ,2014-03-17,2100-12-12,1
101222,Francis,Bachmann,529 Oak Drive,62,SanJose,Corporate,Changes for 2021.06:  Termed,2014-03-17,2023-11-03,0
101223,Wm,Bowman,657 Anmoore Road,60,NYC,Corporate,Changes for 2021.06:  ,2014-03-24,2100-12-12,1
101224,Brent,Smith,1291 Pine Street,56,NYC,Corporate,Changes for 2021.06:  ,2014-03-24,2100-12-12,1
101225,Jonathan,Elkins,3377 Ashwood Drive,35,NYC,Corporate,Changes for 2021.06:  ,2014-03-24,2100-12-12,1
101226,Richard,Gard,1858 Hidden Meadow Drive,37,NYC,Corporate,Changes for 2021.06:  Termed,2014-03-24,2021-10-17,0
101227,Kelly,Riley,1293 Drainer Avenue,59,NYC,Corporate,Changes for 2021.06:  ,2014-03-24,2100-12-12,1
101228,Kenneth,Ullery,1497 Lilac Lane,42,Boulder,Technology,Changes for 2021.06:  ,2014-03-24,2100-12-12,1
101229,Richard,Crabtree,4134 Metz Lane,32,Boulder,Technology,Changes for 2021.06:  ,2014-03-24,2020-07-19,0
101230,Christina,Lively,380 Sugar Camp Road,31,Boulder,Technology,Changes for 2021.06:  Termed,2014-03-24,2021-11-23,0
101231,Mercedes,Mack,4909 Butternut Lane,54,Boulder,Technology,Changes for 2021.06:  ,2014-03-24,2100-12-12,1
101232,Lanelle,Freeman,2464 Hilltop Street,44,Boulder,Technology,Changes for 2021.06:  ,2014-03-24,2017-03-25,0
101233,Jay,Kellar,597 Hillcrest Avenue,56,Boulder,Technology,Changes for 2021.06:  ,2014-03-24,2100-12-12,1
101234,Michelle,Cummingham,1730 Terry Lane,44,Boulder,Technology,Changes for 2021.06:  ,2014-03-24,2100-12-12,1
101235,Greg,Causey,2080 Broadway Street,51,Boulder,Technology,Changes for 2021.06:  ,2014-03-24,2100-12-12,1
101236,Russell,Norton,4274 Drummond Street,28,Boulder,Technology,Changes for 2021.06:  ,2014-03-24,2017-05-31,0
101237,Hvard,Wathne,Blbrsvingen 183,23,Oslo,Technology,Changes for 2021.06:  ,2014-03-24,2100-12-12,1
101238,Coleen,Olivas,570 Horseshoe Lane,59,SanJose,Corporate,Changes for 2021.06:  ,2014-03-24,2100-12-12,1
101239,William,Miller,4859 Fairfax Drive,41,SanJose,Corporate,Changes for 2021.06:  ,2014-03-24,2100-12-12,1
101240,William,Lemaster,1583 Black Oak Hollow Road,39,SanJose,Corporate,Changes for 2021.06:  ,2014-03-24,2014-10-29,0
101241,Ellen,Anderson,3352 Frosty Lane,30,SanJose,Corporate,Changes for 2021.06:  ,2014-03-24,2100-12-12,1
101242,Joseph,Hull,4391 Progress Way,56,SanJose,Corporate,Changes for 2021.06:  ,2014-03-24,2018-06-04,0
101243,Christopher,Jackson,480 Airplane Avenue,53,NYC,Corporate,Changes for 2021.06:  ,2014-03-31,2018-01-24,0
101244,Barbara,Hagberg,2186 Clarence Court,40,NYC,Corporate,Changes for 2021.06:  ,2014-03-31,2100-12-12,1
101245,Janice,Yin,4023 Roosevelt Wilson Lane,40,NYC,Corporate,Changes for 2021.06:  ,2014-03-31,2100-12-12,1
101246,Gladys,Hemming,2708 Barnes Avenue,23,Boulder,Technology,Changes for 2021.06:  ,2014-03-31,2100-12-12,1
101247,Christopher,Ross,314 Bastin Drive,33,Boulder,Technology,Changes for 2021.06:  ,2014-03-31,2100-12-12,1
101248,Jo,Vincent,1784 Southern Street,62,Boulder,Technology,Changes for 2021.06:  Termed,2014-03-31,2023-11-05,0
101249,Rosa,Fitzwater,1353 Radford Street,53,Boulder,Technology,Changes for 2021.06:  ,2014-03-31,2100-12-12,1
101250,Jennifer,Rivas,3015 Coffman Alley,44,Boulder,Technology,Changes for 2021.06:  ,2014-03-31,2100-12-12,1
101251,Stevie,Barber,3205 Lonely Oak Drive,44,Boulder,Technology,Changes for 2021.06:  ,2014-04-07,2100-12-12,1
101252,Pamela,Wieland,3301 Pheasant Ridge Road,57,Boulder,Technology,Changes for 2021.06:  Termed,2014-04-07,2022-08-23,0
101253,Carlos,Fiore,3371 Woodland Avenue,34,Boulder,Technology,Changes for 2021.06:  ,2014-04-07,2100-12-12,1
101254,Kellye,Galliher,409 Pine Street,68,NYC,Corporate,Changes for 2021.06:  ,2014-04-07,2018-03-12,0
101255,Andrea,Alvarez,3705 Ripple Street,49,NYC,Corporate,Changes for 2021.06:  ,2014-04-07,2100-12-12,1
101256,John,Mcarthur,1729 Hickory Lane,46,Boulder,Technology,Changes for 2021.06:  ,2014-04-07,2100-12-12,1
101257,Carole,Ferguson,2142 West Street,43,Boulder,Technology,Changes for 2021.06:  ,2014-04-07,2100-12-12,1
101258,Angela,Palma,2333 Mulberry Avenue,35,Boulder,Technology,Changes for 2021.06:  ,2014-04-07,2021-02-12,0
101259,Billy,Urbina,2641 Johnstown Road,39,Boulder,Technology,Changes for 2021.06:  ,2014-04-07,2016-07-08,0
101260,Louis,Wingard,4301 Goldie Lane,57,Boulder,Technology,Changes for 2021.06:  Termed,2014-04-07,2021-07-31,0
101261,Odin,Olsson,Tangerudbakken 80,51,Oslo,Technology,Changes for 2021.06:  Termed,2014-04-07,2022-11-17,0
101262,Isak,Sharma,Garnveien 110,26,Oslo,Technology,Changes for 2021.06:  ,2014-04-07,2100-12-12,1
101263,Anna,Mann,13 Bouverie Road,51,London,Corporate,Changes for 2021.06:  ,2014-04-07,2015-10-15,0
101264,Barbara,Raasch,465 Devils Hill Road,57,Boulder,Technology,Changes for 2021.06:  ,2014-04-14,2100-12-12,1
101265,Constance,Smith,3189 Blue Spruce Lane,26,Boulder,Technology,Changes for 2021.06:  Termed,2014-04-14,2022-09-02,0
101266,Michael,Collins,2792 Stratford Drive,50,Boulder,Technology,Changes for 2021.06:  ,2014-04-14,2019-11-18,0
101267,Rhonda,Hall,1900 Cityview Drive,31,NYC,Corporate,Changes for 2021.06:  ,2014-04-14,2014-05-26,0
101268,David,Jolly,2504 Cost Avenue,60,NYC,Corporate,Changes for 2021.06:  ,2014-04-14,2100-12-12,1
101269,Robert,Ngo,3630 Clay Street,48,Boulder,Technology,Changes for 2021.06:  ,2014-04-14,2100-12-12,1
101270,Cynthia,Morgan,2693 Oakdale Avenue,29,Boulder,Technology,Changes for 2021.06:  ,2014-04-14,2100-12-12,1
101271,Sally,Jones,4423 Lonely Oak Drive,59,Boulder,Technology,Changes for 2021.06:  ,2014-04-14,2100-12-12,1
101272,Felicia,Mckee,4351 Kembery Drive,54,Boulder,Technology,Changes for 2021.06:  ,2014-04-14,2017-10-25,0
101273,Rachel,Coe,2770 Kildeer Drive,32,Boulder,Technology,Changes for 2021.06:  Termed,2014-04-14,2023-06-02,0
101274,Terri,Moore,4931 Butternut Lane,28,SanJose,Corporate,Changes for 2021.06:  ,2014-04-14,2100-12-12,1
101275,Tracy,Pass,1705 Cedar Lane,49,SanJose,Corporate,Changes for 2021.06:  ,2014-04-14,2016-09-14,0
101276,James,Bass,3458 Melody Lane,52,Boulder,Technology,Changes for 2021.06:  ,2014-04-21,2100-12-12,1
101277,Jordan,Reed,3695 Tator Patch Road,25,Boulder,Technology,Changes for 2021.06:  ,2014-04-21,2100-12-12,1
101278,Sharon,Myles,1711 Orphan Road,32,NYC,Corporate,Changes for 2021.06:  ,2014-04-21,2018-07-23,0
101279,Scott,Burris,204 Platinum Drive,66,NYC,Corporate,Changes for 2021.06:  ,2014-04-21,2100-12-12,1
101280,Frances,Goodwin,4312 Garfield Road,56,NYC,Corporate,Changes for 2021.06:  ,2014-04-21,2017-11-02,0
101281,Carmen,Tope,1151 Poplar Avenue,52,NYC,Corporate,Changes for 2021.06:  ,2014-04-21,2100-12-12,1
101282,Janice,Alter,1346 Elk Creek Road,39,NYC,Corporate,Changes for 2021.06:  ,2014-04-21,2100-12-12,1
101283,Joseph,Crenshaw,2318 Worthington Drive,49,Boulder,Technology,Changes for 2021.06:  ,2014-04-21,2020-12-03,0
101284,Jannie,Thies,2758 Lincoln Drive,28,NYC,Corporate,Changes for 2021.06:  ,2014-04-28,2016-09-28,0
101285,Gordon,Bussiere,3499 Asylum Avenue,33,NYC,Corporate,Changes for 2021.06:  ,2014-04-28,2100-12-12,1
101286,Tina,Young,3044 Wildrose Lane,27,Boulder,Technology,Changes for 2021.06:  Termed,2014-05-05,2023-12-27,0
101287,Brad,Moore,4824 Parkview Drive,57,NYC,Corporate,Changes for 2021.06:  ,2014-05-05,2020-04-15,0
101288,Lisa,Dunbar,4539 Perine Street,37,NYC,Corporate,Changes for 2021.06:  ,2014-05-05,2100-12-12,1
101289,Diana,Duncan,3813 Khale Street,43,NYC,Corporate,Changes for 2021.06:  ,2014-05-05,2100-12-12,1
101290,William,Barnett,4436 Brown Avenue,28,Boulder,Technology,Changes for 2021.06:  ,2014-05-12,2100-12-12,1
101291,Gilma,Wallace,1474 University Hill Road,29,Boulder,Technology,Changes for 2021.06:  ,2014-05-12,2019-11-20,0
101292,Betty,Williams,3881 Five Points,35,Boulder,Technology,Changes for 2021.06:  ,2014-05-12,2100-12-12,1
101293,Lillian,Morrison,1808 Candlelight Drive,26,NYC,Corporate,Changes for 2021.06:  ,2014-05-12,2100-12-12,1
101294,Casey,Zuniga,1105 Concord Street,55,NYC,Corporate,Changes for 2021.06:  ,2014-05-12,2100-12-12,1
101295,Eva,Bard,1064 Still Street,65,NYC,Corporate,Changes for 2021.06:  ,2014-05-12,2100-12-12,1
101296,Anne,Large,4556 Barrington Court,29,NYC,Corporate,Changes for 2021.06:  ,2014-05-12,2100-12-12,1
101297,Valda,Gilmore,531 Ocello Street,54,Boulder,Technology,Changes for 2021.06:  ,2014-05-19,2019-07-02,0
101298,William,Sprayberry,1770 Winifred Way,37,NYC,Corporate,Changes for 2021.06:  ,2014-05-19,2018-12-07,0
101299,Michael,Quigley,2301 Parrill Court,50,NYC,Corporate,Changes for 2021.06:  ,2014-05-19,2015-12-11,0
101300,Rhiannon,Anderson,615 Heliport Loop,30,Boulder,Technology,Changes for 2021.06:  ,2014-05-19,2100-12-12,1
101301,Carri,Cox,2051 Freshour Circle,41,Boulder,Technology,Changes for 2021.06:  ,2014-05-19,2018-01-29,0
101302,Angela,Williamson,175 Shinn Avenue,47,Boulder,Technology,Changes for 2021.06:  Termed,2014-05-19,2022-09-14,0
101303,Karen,Carter,2866 Lynch Street,61,Boulder,Technology,Changes for 2021.06:  ,2014-05-19,2021-04-25,0
101304,Becky,Martinez,558 Edsel Road,32,Boulder,Technology,Changes for 2021.06:  ,2014-05-19,2016-12-29,0
101305,Saran,Mcdowell,1588 Eagle Street,27,Boulder,Technology,Changes for 2021.06:  Termed,2014-05-19,2022-08-29,0
101306,Anne,Ng,2068 Ben Street,38,Boulder,Technology,Changes for 2021.06:  ,2014-05-19,2100-12-12,1
101307,Michael,Craver,2774 Lonely Oak Drive,53,Boulder,Technology,Changes for 2021.06:  ,2014-05-19,2014-12-01,0
101308,Millie,Doherty,18 Pendwyallt Road,34,London,Corporate,Changes for 2021.06:  Termed,2014-05-19,2022-03-18,0
101309,James,Mitchell,3080 Snyder Avenue,47,SanJose,Corporate,Changes for 2021.06:  ,2014-05-19,2100-12-12,1
101310,Fred,Genthner,4038 Shinn Street,38,SanJose,Corporate,Changes for 2021.06:  ,2014-05-19,2019-02-01,0
101311,Amber,Freeman,2132 Elmwood Avenue,27,SanJose,Corporate,Changes for 2021.06:  ,2014-05-19,2021-05-21,0
101312,Tommy,Theriault,3044 Dawson Drive,55,SanJose,Corporate,Changes for 2021.06:  ,2014-05-19,2100-12-12,1
101313,Essie,Daniel,4163 Conference Center Way,49,SanJose,Corporate,Changes for 2021.06:  ,2014-05-19,2018-05-21,0
101314,Leslie,Latham,1312 Laurel Lee,39,Boulder,Technology,Changes for 2021.06:  ,2014-05-26,2100-12-12,1
101315,Adalberto,Dwyer,204 Dovetail Drive,39,NYC,Corporate,Changes for 2021.06:  ,2014-05-26,2021-05-22,0
101316,Nathan,Graybeal,525 Union Street,53,NYC,Corporate,Changes for 2021.06:  ,2014-05-26,2020-10-06,0
101317,Clarence,Thomas,977 May Street,62,NYC,Corporate,Changes for 2021.06:  ,2014-05-26,2100-12-12,1
101318,Donna,Drake,4727 Walnut Street,66,NYC,Corporate,Changes for 2021.06:  ,2014-05-26,2020-03-07,0
101319,Linda,Moran,2738 North Bend River Road,45,NYC,Corporate,Changes for 2021.06:  ,2014-05-26,2100-12-12,1
101320,Fred,Garwood,1474 John Calvin Drive,45,NYC,Corporate,Changes for 2021.06:  ,2014-05-26,2018-11-01,0
101321,Elizabeth,Riley,1072 Monroe Street,52,NYC,Corporate,Changes for 2021.06:  ,2014-05-26,2100-12-12,1
101322,Freddie,Schuck,1317 Cardinal Lane,34,NYC,Corporate,Changes for 2021.06:  ,2014-06-02,2100-12-12,1
101323,Kathleen,Bryant,3848 Forest Drive,50,NYC,Corporate,Changes for 2021.06:  ,2014-06-02,2100-12-12,1
101324,Michelle,Beasley,4302 Byrd Lane,51,NYC,Corporate,Changes for 2021.06:  ,2014-06-02,2100-12-12,1
101325,Kristen,Boyles,1238 Davisson Street,48,NYC,Corporate,Changes for 2021.06:  ,2014-06-02,2100-12-12,1
101326,Peggy,Thomas,2387 Freed Drive,25,NYC,Corporate,Changes for 2021.06:  Termed,2014-06-02,2022-06-06,0
101327,Claire,Johns,4720 Lowndes Hill Park Road,43,NYC,Corporate,Changes for 2021.06:  Termed,2014-06-02,2023-05-13,0
101328,Robert,Conner,4102 Haul Road,58,NYC,Corporate,Changes for 2021.06:  ,2014-06-02,2015-11-13,0
101329,Barbara,Bugarin,863 Vine Street,28,Boulder,Technology,Changes for 2021.06:  ,2014-06-09,2100-12-12,1
101330,Joshua,Fernandez,4187 Conference Center Way,26,Boulder,Technology,Changes for 2021.06:  ,2014-06-09,2020-09-25,0
101331,Tina,Rosa,2071 Rhapsody Street,29,NYC,Corporate,Changes for 2021.06:  Termed,2014-06-09,2022-12-10,0
101332,Marcelino,Ceballos,1114 Hill Croft Farm Road,54,NYC,Corporate,Changes for 2021.06:  ,2014-06-09,2100-12-12,1
101333,Christine,Smith,3132 Woodbridge Lane,40,NYC,Corporate,Changes for 2021.06:  ,2014-06-09,2100-12-12,1
101334,James,Lam,2066 Bubby Drive,62,Boulder,Technology,Changes for 2021.06:  ,2014-06-09,2021-03-25,0
101335,Richard,Edward,4803 Big Elm,39,Boulder,Technology,Changes for 2021.06:  ,2014-06-16,2100-12-12,1
101336,Thomas,Cantrell,421 Hickory Lane,49,NYC,Corporate,Changes for 2021.06:  ,2014-06-16,2015-04-17,0
101337,Norma,Curtis,1302 Glenview Drive,27,NYC,Corporate,Changes for 2021.06:  ,2014-06-16,2100-12-12,1
101338,Octavia,Yeh,446 Chandler Hollow Road,30,Boulder,Technology,Changes for 2021.06:  Termed,2014-06-16,2021-02-23,0
101339,Linda,Luong,392 Green Street,39,Boulder,Technology,Changes for 2021.06:  ,2014-06-16,2100-12-12,1
101340,Gloria,Adams,4499 Grey Fox Farm Road,34,NYC,Corporate,Changes for 2021.06:  ,2014-06-23,2018-08-17,0
101341,Donald,Harris,3445 Central Avenue,60,NYC,Corporate,Changes for 2021.06:  Termed,2014-06-23,2021-01-20,0
101342,Patsy,Williams,3309 Boone Street,46,NYC,Corporate,Changes for 2021.06:  ,2014-06-23,2100-12-12,1
101343,Robert,Lamm,3039 Clifford Street,32,Boulder,Technology,Changes for 2021.06:  Termed,2014-06-23,2021-08-19,0
101344,Ruth,Donalson,1732 James Street,47,Boulder,Technology,Changes for 2021.06:  Termed,2014-06-23,2021-09-06,0
101345,Oscar,Simon,98 University Drive,52,Boulder,Technology,Changes for 2021.06:  Termed,2014-06-23,2023-03-24,0
101346,Maria,Church,2687 Hog Camp Road,60,NYC,Corporate,Changes for 2021.06:  ,2014-06-30,2016-10-25,0
101347,Maria,Hadley,4125 Brooke Street,55,NYC,Corporate,Changes for 2021.06:  ,2014-06-30,2100-12-12,1
101348,Luis,Hernandez,4776 Melody Lane,38,NYC,Corporate,Changes for 2021.06:  ,2014-07-07,2100-12-12,1
101349,Cynthia,Jones,607 McDonald Avenue,34,NYC,Corporate,Changes for 2021.06:  Termed,2014-07-14,2022-11-17,0
101350,Arnulfo,Van,4426 Austin Avenue,29,NYC,Corporate,Changes for 2021.06:  ,2014-07-14,2100-12-12,1
101351,Frank,Mendez,4912 Randolph Street,29,NYC,Corporate,Changes for 2021.06:  ,2014-07-14,2100-12-12,1
101352,Frank,Croom,3505 Dola Mine Road,38,NYC,Corporate,Changes for 2021.06:  ,2014-07-14,2020-11-21,0
101353,Margaret,Williams,600 Goff Avenue,47,NYC,Corporate,Changes for 2021.06:  Termed,2014-07-14,2023-09-15,0
101354,Kim,Estes,727 Oakmound Drive,29,Boulder,Technology,Changes for 2021.06:  ,2014-07-14,2100-12-12,1
101355,Daniel,Desimone,1793 Travis Street,57,Boulder,Technology,Changes for 2021.06:  ,2014-07-14,2100-12-12,1
101356,Annette,Buchanan,1905 Whitman Court,36,Boulder,Technology,Changes for 2021.06:  Termed,2014-07-14,2022-01-30,0
101357,Aaron,Sellers,1437 Pooz Street,32,NYC,Corporate,Changes for 2021.06:  Termed,2014-07-21,2021-07-08,0
101358,Linda,Henson,387 Ryder Avenue,58,NYC,Corporate,Changes for 2021.06:  ,2014-07-21,2100-12-12,1
101359,June,Mcintyre,2703 Hope Street,53,NYC,Corporate,Changes for 2021.06:  ,2014-07-21,2100-12-12,1
101360,Edward,Wallace,408 Goosetown Drive,47,NYC,Corporate,Changes for 2021.06:  Termed,2014-07-21,2023-06-25,0
101361,Cheryl,Barnett,3706 Hood Avenue,58,Boulder,Technology,Changes for 2021.06:  ,2014-07-21,2015-01-29,0
101362,Mildred,Mcandrews,4338 August Lane,62,SanJose,Corporate,Changes for 2021.06:  ,2014-07-21,2100-12-12,1
101363,Raul,Edwards,1288 Meadow View Drive,48,SanJose,Corporate,Changes for 2021.06:  ,2014-07-21,2018-11-24,0
101364,Kathryn,Carter,1363 Shobe Lane,25,SanJose,Corporate,Changes for 2021.06:  ,2014-07-21,2015-06-05,0
101365,David,Timm,635 Elk City Road,34,SanJose,Corporate,Changes for 2021.06:  ,2014-07-21,2100-12-12,1
101366,Charlie,Taylor,4220 Shinn Street,58,NYC,Corporate,Changes for 2021.06:  ,2014-07-28,2100-12-12,1
101367,Elizabeth,Keener,3162 Ferry Street,53,NYC,Corporate,Changes for 2021.06:  ,2014-08-04,2100-12-12,1
101368,Guy,Crane,1120 Kenwood Place,36,NYC,Corporate,Changes for 2021.06:  ,2014-08-04,2100-12-12,1
101369,Amy,Horton,1816 Pearlman Avenue,65,NYC,Corporate,Changes for 2021.06:  ,2014-08-11,2100-12-12,1
101370,Juan,Beale,2195 Webster Street,59,NYC,Corporate,Changes for 2021.06:  ,2014-08-11,2015-07-27,0
101371,Ida,Phillips,4093 Michael Street,39,NYC,Corporate,Changes for 2021.06:  ,2014-08-11,2016-10-28,0
101372,Bianca,Boston,4674 Strother Street,51,NYC,Corporate,Changes for 2021.06:  ,2014-08-18,2100-12-12,1
101373,Ralph,Caruthers,3398 Candlelight Drive,27,NYC,Corporate,Changes for 2021.06:  ,2014-08-18,2100-12-12,1
101374,John,Pierson,4488 Daylene Drive,39,NYC,Corporate,Changes for 2021.06:  ,2014-08-18,2100-12-12,1
101375,Bessie,Sato,307 Davis Court,35,NYC,Corporate,Changes for 2021.06:  Termed,2014-08-18,2021-04-23,0
101376,Nancy,Nagle,988 Murry Street,61,NYC,Corporate,Changes for 2021.06:  ,2014-08-18,2019-01-22,0
101377,Elizabeth,Whitaker,1348 Duffy Street,56,NYC,Corporate,Changes for 2021.06:  ,2014-08-25,2100-12-12,1
101378,Judith,Ewing,461 Leverton Cove Road,27,NYC,Corporate,Changes for 2021.06:  ,2014-08-25,2100-12-12,1
101379,Kimberly,Hudson,3973 Farland Street,41,NYC,Corporate,Changes for 2021.06:  ,2014-08-25,2016-08-09,0
101380,Vanessa,Clarke,3454 Poplar Chase Lane,33,NYC,Corporate,Changes for 2021.06:  ,2014-08-25,2015-10-01,0
101381,Barbara,Dunklin,3093 Eden Drive,41,NYC,Corporate,Changes for 2021.06:  ,2014-08-25,2015-02-20,0
101382,Diane,Branch,1802 Doe Meadow Drive,55,NYC,Corporate,Changes for 2021.06:  ,2014-08-25,2100-12-12,1
101383,Marci,Myers,4625 Keyser Ridge Road,35,NYC,Corporate,Changes for 2021.06:  ,2014-08-25,2016-06-13,0
101384,James,Labarge,3620 Lightning Point Drive,48,Boulder,Technology,Changes for 2021.06:  ,2014-08-25,2018-02-10,0
101385,Ellen,Swim,3565 Junkins Avenue,47,Boulder,Technology,Changes for 2021.06:  ,2014-08-25,2100-12-12,1
101386,Brian,Mead,2973 Del Dew Drive,37,Boulder,Technology,Changes for 2021.06:  ,2014-08-25,2100-12-12,1
101387,Ashley,Aasen,2723 Abner Road,59,Boulder,Technology,Changes for 2021.06:  ,2014-08-25,2100-12-12,1
101388,Helen,Foster,2709 Rhapsody Street,36,Boulder,Technology,Changes for 2021.06:  ,2014-08-25,2017-12-24,0
101389,Bradford,Worley,610 Ottis Street,28,NYC,Corporate,Changes for 2021.06:  ,2014-09-01,2100-12-12,1
101390,Essie,Dunagan,3079 Joanne Lane,66,NYC,Corporate,Changes for 2021.06:  ,2014-09-01,2100-12-12,1
101391,Ronnie,Parkison,619 Hannah Street,46,NYC,Corporate,Changes for 2021.06:  ,2014-09-01,2018-11-20,0
101392,Johanna,Barnard,2859 Lynn Avenue,55,Boulder,Technology,Changes for 2021.06:  ,2014-09-08,2100-12-12,1
101393,Marlene,Day,560 Anthony Avenue,39,Boulder,Technology,Changes for 2021.06:  ,2014-09-08,2100-12-12,1
101394,Stephen,Bent,4873 Williams Avenue,27,NYC,Corporate,Changes for 2021.06:  ,2014-09-08,2100-12-12,1
101395,Brenda,Abrego,553 Hall Valley Drive,51,NYC,Corporate,Changes for 2021.06:  ,2014-09-08,2015-09-07,0
101396,Marie,Cote,3055 Green Avenue,60,NYC,Corporate,Changes for 2021.06:  Termed,2014-09-08,2023-02-13,0
